Date,Open,High,Low,Close,Volume,Adj Close
1996-05-17,22102,22132,21815,21917,0,21917,
1996-05-16,22082,22251,22082,22147,0,22147,
1996-05-15,21371,22061,21371,22056,0,22056,
1996-05-14,21208,21311,21174,21301,0,21301,
1996-05-13,21459,21504,21171,21172,0,21172,
1996-05-10,21406,21477,21321,21420,0,21420,
1996-05-09,21742,21744,21298,21412,0,21412,
1996-05-08,21480,21729,21432,21729,0,21729,
1996-05-07,21624,21624,21431,21495,0,21495,
1996-05-02,21775,21783,21517,21662,0,21662,
1996-05-01,22031,22087,21773,21815,0,21815,
1996-04-30,22141,22163,21953,22041,0,22041,
1996-04-26,22250,22348,22231,22235,0,22235,
1996-04-25,22302,22345,22209,22230,0,22230,
1996-04-24,22151,22330,22151,22282,0,22282,
1996-04-23,22154,22217,22105,22120,0,22120,
1996-04-22,21913,22124,21913,22124,0,22124,
1996-04-19,21815,21931,21680,21884,0,21884,
1996-04-18,21764,21843,21695,21813,0,21813,
1996-04-17,21906,22008,21802,21816,0,21816,
1996-04-16,21927,22078,21866,21868,0,21868,
1996-04-15,21705,21923,21705,21883,0,21883,
1996-04-12,21698,21800,21579,21660,0,21660,
1996-04-11,21760,21782,21649,21694,0,21694,
1996-04-10,21774,21871,21773,21792,0,21792,
1996-04-09,21508,21818,21508,21744,0,21744,
1996-04-08,21636,21636,21398,21424,0,21424,
1996-04-05,21505,21728,21497,21696,0,21696,
1996-04-04,21452,21569,21397,21471,0,21471,
1996-04-03,21636,21755,21350,21465,0,21465,
1996-04-02,21569,21641,21465,21600,0,21600,
1996-04-01,21451,21758,21451,21560,0,21560,
1996-03-29,21301,21486,21250,21407,0,21407,
1996-03-28,21322,21433,21199,21296,0,21296,
1996-03-27,21047,21330,20992,21330,0,21330,
1996-03-26,20943,21290,20943,21015,0,21015,
1996-03-25,20746,20947,20746,20915,0,20915,
1996-03-22,20763,20811,20600,20701,0,20701,
1996-03-21,20471,20746,20471,20728,0,20728,
1996-03-19,20333,20615,20333,20443,0,20443,
1996-03-18,20243,20352,20224,20285,0,20285,
1996-03-15,19960,20247,19960,20191,0,20191,
1996-03-14,19735,19924,19709,19924,0,19924,
1996-03-13,19932,19932,19628,19735,0,19735,
1996-03-12,19882,20008,19854,19950,0,19950,
1996-03-11,20056,20056,19748,19796,0,19796,
1996-03-08,19919,20165,19823,20156,0,20156,
1996-03-07,20201,20201,19917,19957,0,19957,
1996-03-06,20167,20301,19946,20241,0,20241,
1996-03-05,20070,20304,20070,20184,0,20184,
1996-03-04,20166,20222,20062,20064,0,20064,
1996-03-01,20094,20250,19936,20169,0,20169,
1996-02-29,19974,20129,19903,20125,0,20125,
1996-02-28,20053,20211,19879,19920,0,19920,
1996-02-27,20427,20427,19977,20000,0,20000,
1996-02-26,20294,20480,20294,20480,0,20480,
1996-02-23,20393,20500,20267,20300,0,20300,
1996-02-22,20390,20437,20311,20341,0,20341,
1996-02-21,20655,20655,20322,20372,0,20372,
1996-02-20,20649,20668,20410,20656,0,20656,
1996-02-19,20760,20760,20632,20721,0,20721,
1996-02-16,20835,20835,20581,20803,0,20803,
1996-02-15,20921,21010,20751,20886,0,20886,
1996-02-14,20800,21042,20800,20944,0,20944,
1996-02-13,20964,21056,20783,20784,0,20784,
1996-02-09,21136,21157,20892,20935,0,20935,
1996-02-08,20956,21150,20911,21118,0,21118,
1996-02-07,20742,21039,20642,20943,0,20943,
1996-02-06,20606,20768,20556,20751,0,20751,
1996-02-05,20882,20882,20624,20653,0,20653,
1996-02-02,20947,21069,20874,20904,0,20904,
1996-02-01,20806,20943,20761,20935,0,20935,
1996-01-31,20787,21022,20787,20813,0,20813,
1996-01-30,20602,20797,20602,20722,0,20722,
1996-01-29,20658,20689,20532,20589,0,20589,
1996-01-26,20398,20693,20258,20664,0,20664,
1996-01-25,20359,20458,20289,20415,0,20415,
1996-01-24,20071,20313,19985,20313,0,20313,
1996-01-23,20209,20364,20041,20081,0,20081,
1996-01-22,20381,20392,20089,20197,0,20197,
1996-01-19,20376,20377,20156,20366,0,20366,
1996-01-18,20537,20537,20298,20370,0,20370,
1996-01-17,20656,20754,20570,20570,0,20570,
1996-01-16,20304,20567,20303,20567,0,20567,
1996-01-12,20423,20542,20208,20287,0,20287,
1996-01-11,20548,20548,20260,20378,0,20378,
1996-01-10,20592,20676,20459,20612,0,20612,
1996-01-09,20565,20653,20454,20652,0,20652,
1996-01-08,20617,20667,20471,20564,0,20564,
1996-01-05,20578,20670,20456,20669,0,20669,
1996-01-04,19946,20648,19946,20618,0,20618,
1995-12-29,19882,19940,19822,19868,0,19868,
1995-12-28,19990,20024,19868,19873,0,19873,
1995-12-27,19931,20012,19925,20012,0,20012,
1995-12-26,19792,19905,19691,19905,0,19905,
1995-12-25,19772,19831,19725,19775,0,19775,
1995-12-22,19728,19809,19670,19744,0,19744,
1995-12-21,19441,19658,19433,19653,0,19653,
1995-12-20,19201,19538,19201,19449,0,19449,
1995-12-19,19242,19242,19077,19140,0,19140,
1995-12-18,19365,19418,19299,19311,0,19311,
1995-12-15,19493,19500,19293,19347,0,19347,
1995-12-14,19318,19548,19268,19499,0,19499,
1995-12-13,19357,19439,19276,19283,0,19283,
1995-12-12,19236,19390,19234,19313,0,19313,
1995-12-11,19315,19378,19162,19227,0,19227,
1995-12-08,19421,19454,19159,19287,0,19287,
1995-12-07,19084,19443,19084,19412,0,19412,
1995-12-06,18893,19118,18889,19068,0,19068,
1995-12-05,18914,18978,18823,18880,0,18880,
1995-12-04,18889,19062,18889,18897,0,18897,
1995-12-01,18752,18986,18696,18833,0,18833,
1995-11-30,18578,18847,18578,18744,0,18744,
1995-11-29,18675,18738,18470,18534,0,18534,
1995-11-28,18560,18745,18540,18688,0,18688,
1995-11-27,18231,18690,18231,18543,0,18543,
1995-11-24,18246,18256,18147,18215,0,18215,
1995-11-22,18372,18372,18213,18240,0,18240,
1995-11-21,18376,18460,18251,18384,0,18384,
1995-11-20,18189,18445,18189,18384,0,18384,
1995-11-17,18008,18175,17987,18151,0,18151,
1995-11-16,17697,17942,17686,17940,0,17940,
1995-11-15,17805,17883,17655,17683,0,17683,
1995-11-14,17829,17889,17766,17803,0,17803,
1995-11-13,17856,17891,17692,17789,0,17789,
1995-11-10,17831,17893,17737,17844,0,17844,
1995-11-09,17877,18128,17821,17821,0,17821,
1995-11-08,17984,17984,17851,17863,0,17863,
1995-11-07,18034,18074,17936,18021,0,18021,
1995-11-06,18006,18252,17971,18037,0,18037,
1995-11-02,17533,18040,17533,18029,0,18029,
1995-11-01,17623,17623,17409,17474,0,17474,
1995-10-31,17502,17684,17358,17655,0,17655,
1995-10-30,17380,17516,17365,17509,0,17509,
1995-10-27,17699,17699,17337,17337,0,17337,
1995-10-26,17971,17976,17682,17727,0,17727,
1995-10-25,18017,18049,17945,17971,0,17971,
1995-10-24,18122,18261,18014,18014,0,18014,
1995-10-23,18122,18173,18025,18156,0,18156,
1995-10-20,17985,18219,17973,18157,0,18157,
1995-10-19,17908,18050,17908,17955,0,17955,
1995-10-18,17911,17918,17746,17896,0,17896,
1995-10-17,18006,18072,17841,17917,0,17917,
1995-10-16,17915,18141,17915,18016,0,18016,
1995-10-13,17924,17976,17777,17881,0,17881,
1995-10-12,17909,18052,17841,17971,0,17971,
1995-10-11,18156,18156,17891,17891,0,17891,
1995-10-09,18504,18504,18169,18176,0,18176,
1995-10-06,18201,18547,18183,18506,0,18506,
1995-10-05,18143,18267,18101,18220,0,18220,
1995-10-04,18167,18347,18056,18145,0,18145,
1995-10-03,17770,18160,17737,18143,0,18143,
1995-10-02,17921,17950,17684,17740,0,17740,
1995-09-29,18046,18139,17883,17913,0,17913,
1995-09-28,18219,18295,18023,18023,0,18023,
1995-09-27,17928,18262,17765,18262,0,18262,
1995-09-26,17595,17922,17595,17922,0,17922,
1995-09-25,17734,17855,17566,17566,0,17566,
1995-09-22,17958,17958,17666,17714,0,17714,
1995-09-21,18143,18143,17949,18035,0,18035,
1995-09-20,18561,18639,18142,18199,0,18199,
1995-09-19,18275,18481,18230,18474,0,18474,
1995-09-18,18781,18848,18319,18319,0,18319,
1995-09-14,18680,18791,18604,18759,0,18759,
1995-09-13,18470,18654,18421,18614,0,18614,
1995-09-12,18527,18674,18442,18472,0,18472,
1995-09-11,18271,18570,18195,18486,0,18486,
1995-09-08,17643,18501,17643,18280,0,18280,
1995-09-07,17656,17714,17512,17621,0,17621,
1995-09-06,17807,17899,17620,17620,0,17620,
1995-09-05,17731,17844,17503,17794,0,17794,
1995-09-04,18116,18116,17638,17749,0,17749,
1995-09-01,18053,18153,17909,18121,0,18121,
1995-08-31,17972,18160,17894,18117,0,18117,
1995-08-30,18171,18242,17956,17984,0,17984,
1995-08-29,17892,18185,17825,18135,0,18135,
1995-08-28,17742,17897,17581,17847,0,17847,
1995-08-25,17920,17920,17689,17771,0,17771,
1995-08-24,17700,17945,17600,17922,0,17922,
1995-08-23,17874,17933,17666,17732,0,17732,
1995-08-22,17858,18029,17818,17878,0,17878,
1995-08-21,18000,18000,17723,17871,0,17871,
1995-08-18,18095,18095,17913,18032,0,18032,
1995-08-17,18116,18268,18020,18150,0,18150,
1995-08-16,17522,18300,17522,18159,0,18159,
1995-08-15,16915,17453,16869,17453,0,17453,
1995-08-14,16819,17004,16819,16917,0,16917,
1995-08-11,16757,16856,16701,16792,0,16792,
1995-08-10,16771,16788,16546,16729,0,16729,
1995-08-09,16833,16931,16714,16789,0,16789,
1995-08-08,16645,16854,16512,16839,0,16839,
1995-08-07,16805,16873,16507,16615,0,16615,
1995-08-04,16881,16956,16642,16741,0,16741,
1995-08-03,16799,17160,16799,16894,0,16894,
1995-08-02,16319,16796,16274,16721,0,16721,
1995-08-01,16645,16645,16325,16359,0,16359,
1995-07-31,16652,16919,16594,16678,0,16678,
1995-07-28,16612,16726,16434,16649,0,16649,
1995-07-27,16367,16695,16308,16625,0,16625,
1995-07-26,16165,16387,16158,16387,0,16387,
1995-07-25,16572,16572,16148,16148,0,16148,
1995-07-24,16611,16644,16374,16592,0,16592,
1995-07-21,16509,16613,16482,16589,0,16589,
1995-07-20,16365,16453,16182,16453,0,16453,
1995-07-19,16518,16518,16240,16422,0,16422,
1995-07-18,16890,17018,16574,16574,0,16574,
1995-07-17,16574,16942,16574,16842,0,16842,
1995-07-14,16534,16591,16425,16518,0,16518,
1995-07-13,16632,16769,16436,16506,0,16506,
1995-07-12,16603,16834,16512,16606,0,16606,
1995-07-11,16217,16589,15955,16588,0,16588,
1995-07-10,16285,16703,16243,16243,0,16243,
1995-07-07,15309,16389,15309,16213,0,16213,
1995-07-06,14872,15257,14760,15257,0,15257,
1995-07-05,14759,14888,14675,14830,0,14830,
1995-07-04,14498,14769,14472,14756,0,14756,
1995-07-03,14519,14519,14296,14485,0,14485,
1995-06-30,14511,14624,14452,14517,0,14517,
1995-06-29,14678,14905,14445,14507,0,14507,
1995-06-28,14708,14755,14537,14618,0,14618,
1995-06-27,15155,15163,14745,14759,0,14759,
1995-06-26,15320,15378,15145,15145,0,15145,
1995-06-23,14987,15265,14987,15265,0,15265,
1995-06-22,14940,14954,14793,14926,0,14926,
1995-06-21,14685,14983,14665,14951,0,14951,
1995-06-20,14770,14866,14528,14666,0,14666,
1995-06-19,14705,14849,14700,14700,0,14700,
1995-06-16,14931,15021,14656,14703,0,14703,
1995-06-15,14667,14867,14376,14867,0,14867,
1995-06-14,14624,14801,14624,14660,0,14660,
1995-06-13,14818,14932,14582,14600,0,14600,
1995-06-12,15030,15030,14742,14813,0,14813,
1995-06-09,15415,15415,14978,15044,0,15044,
1995-06-08,15630,15630,15356,15442,0,15442,
1995-06-07,15643,15734,15557,15680,0,15680,
1995-06-06,15875,15923,15608,15661,0,15661,
1995-06-05,15854,15921,15740,15897,0,15897,
1995-06-02,15626,16016,15626,15849,0,15849,
1995-06-01,15481,15648,15420,15595,0,15595,
1995-05-31,15746,15746,15292,15437,0,15437,
1995-05-30,15573,15824,15573,15763,0,15763,
1995-05-29,15608,15608,15420,15574,0,15574,
1995-05-26,15540,15713,15406,15694,0,15694,
1995-05-25,16009,16033,15559,15579,0,15579,
1995-05-24,15885,16006,15808,15971,0,15971,
1995-05-23,15793,15916,15744,15916,0,15916,
1995-05-22,16102,16102,15712,15789,0,15789,
1995-05-19,16267,16267,16043,16141,0,16141,
1995-05-18,16501,16527,16205,16313,0,16313,
1995-05-17,16403,16516,16359,16471,0,16471,
1995-05-16,16606,16606,16385,16389,0,16389,
1995-05-15,16457,16636,16363,16610,0,16610,
1995-05-12,16506,16684,16387,16421,0,16421,
1995-05-11,16843,16873,16462,16462,0,16462,
1995-05-10,16908,16956,16800,16826,0,16826,
1995-05-09,17121,17167,16937,16958,0,16958,
1995-05-08,17111,17190,17072,17104,0,17104,
1995-05-02,16820,17116,16734,17089,0,17089,
1995-05-01,16820,16839,16708,16811,0,16811,
1995-04-28,16867,16869,16740,16807,0,16807,
1995-04-27,16902,16989,16809,16884,0,16884,
1995-04-26,16859,16932,16713,16826,0,16826,
1995-04-25,16837,17110,16837,16910,0,16910,
1995-04-24,16944,16981,16779,16804,0,16804,
1995-04-21,16700,16968,16700,16968,0,16968,
1995-04-20,16430,16665,16430,16643,0,16643,
1995-04-19,16181,16424,15977,16376,0,16376,
1995-04-18,16274,16323,16153,16225,0,16225,
1995-04-17,16046,16305,15893,16304,0,16304,
1995-04-14,16406,16530,16048,16048,0,16048,
1995-04-13,16336,16564,16275,16439,0,16439,
1995-04-12,16270,16434,16234,16345,0,16345,
1995-04-11,16205,16365,16109,16269,0,16269,
1995-04-10,15739,16212,15584,16163,0,16163,
1995-04-07,15751,15783,15635,15720,0,15720,
1995-04-06,15852,15949,15698,15816,0,15816,
1995-04-05,15653,15902,15478,15882,0,15882,
1995-04-04,15434,15755,15256,15631,0,15631,
1995-04-03,16080,16080,15272,15381,0,15381,
1995-03-31,16568,16848,16095,16140,0,16140,
1995-03-30,16414,16608,16327,16512,0,16512,
1995-03-29,16704,16704,16366,16461,0,16461,
1995-03-28,16098,16682,16098,16682,0,16682,
1995-03-27,15813,16232,15813,16096,0,16096,
1995-03-24,15805,15805,15424,15750,0,15750,
1995-03-23,15896,15927,15681,15813,0,15813,
1995-03-22,16123,16245,15902,15905,0,15905,
1995-03-20,16217,16217,15980,16130,0,16130,
1995-03-17,16403,16488,16071,16251,0,16251,
1995-03-16,16633,16633,16309,16356,0,16356,
1995-03-15,16233,16699,16225,16667,0,16667,
1995-03-14,16456,16456,16199,16246,0,16246,
1995-03-13,16391,16478,16081,16478,0,16478,
1995-03-10,16742,16800,16258,16358,0,16358,
1995-03-09,16676,16839,16676,16763,0,16763,
1995-03-08,16890,16890,16538,16621,0,16621,
1995-03-07,17060,17105,16954,16955,0,16955,
1995-03-06,16987,17134,16850,17041,0,17041,
1995-03-03,16923,17122,16792,17040,0,17040,
1995-03-02,16656,17162,16656,16963,0,16963,
1995-03-01,17018,17018,16479,16619,0,16619,
1995-02-28,16848,17165,16848,17053,0,17053,
1995-02-27,17465,17465,16518,16809,0,16809,
1995-02-24,17843,17850,17473,17473,0,17473,
1995-02-23,18080,18080,17553,17830,0,17830,
1995-02-22,18118,18271,18107,18107,0,18107,
1995-02-21,17947,18195,17947,18096,0,18096,
1995-02-20,18037,18109,17921,17956,0,17956,
1995-02-17,17732,18201,17618,18021,0,18021,
1995-02-16,17971,17971,17742,17781,0,17781,
1995-02-15,18092,18093,17906,17991,0,17991,
1995-02-14,18277,18277,18065,18138,0,18138,
1995-02-13,18320,18428,18283,18314,0,18314,
1995-02-10,18118,18300,18011,18291,0,18291,
1995-02-09,18265,18339,18100,18100,0,18100,
1995-02-08,18477,18477,18137,18290,0,18290,
1995-02-07,18656,18656,18500,18501,0,18501,
1995-02-06,18585,18672,18573,18667,0,18667,
1995-02-03,18607,18646,18437,18539,0,18539,
1995-02-02,18720,18720,18521,18604,0,18604,
1995-02-01,18647,18869,18610,18739,0,18739,
1995-01-31,18790,18855,18583,18650,0,18650,
1995-01-30,18137,18819,18137,18753,0,18753,
1995-01-27,18091,18257,17938,18104,0,18104,
1995-01-26,18168,18407,18017,18071,0,18071,
1995-01-25,18096,18413,18096,18159,0,18159,
1995-01-24,17807,18139,17699,18061,0,18061,
1995-01-23,18807,18818,17779,17785,0,17785,
1995-01-20,19034,19034,18754,18840,0,18840,
1995-01-19,19218,19298,18978,19076,0,19076,
1995-01-18,19232,19321,19201,19223,0,19223,
1995-01-17,19322,19362,19088,19241,0,19241,
1995-01-13,19408,19408,19265,19331,0,19331,
1995-01-12,19536,19547,19344,19410,0,19410,
1995-01-11,19518,19603,19480,19548,0,19548,
1995-01-10,19415,19544,19369,19501,0,19501,
1995-01-09,19502,19524,19434,19445,0,19445,
1995-01-06,19586,19586,19417,19519,0,19519,
1995-01-05,19698,19718,19518,19616,0,19616,
1995-01-04,19725,19725,19641,19684,0,19684,
1994-12-30,19718,19833,19679,19723,0,19723,
1994-12-29,19610,19764,19509,19753,0,19753,
1994-12-28,19745,19814,19599,19666,0,19666,
1994-12-27,19704,19801,19628,19711,0,19711,
1994-12-26,19646,19727,19600,19727,0,19727,
1994-12-22,19401,19634,19401,19634,0,19634,
1994-12-21,19396,19455,19277,19341,0,19341,
1994-12-20,19263,19418,19194,19407,0,19407,
1994-12-19,19160,19336,19160,19271,0,19271,
1994-12-16,19131,19163,19012,19163,0,19163,
1994-12-15,18964,19178,18964,19121,0,19121,
1994-12-14,18888,18958,18887,18931,0,18931,
1994-12-13,18997,19017,18823,18875,0,18875,
1994-12-12,19008,19072,18959,18975,0,18975,
1994-12-09,19194,19240,18972,18978,0,18978,
1994-12-08,19174,19288,19135,19180,0,19180,
1994-12-07,19306,19306,19139,19174,0,19174,
1994-12-06,19316,19342,19243,19340,0,19340,
1994-12-05,19067,19306,19067,19306,0,19306,
1994-12-02,18982,19080,18947,18998,0,18998,
1994-12-01,19061,19111,18962,19014,0,19014,
1994-11-30,18944,19134,18944,19076,0,19076,
1994-11-29,18826,18929,18826,18926,0,18926,
1994-11-28,18728,18811,18728,18811,0,18811,
1994-11-25,18742,18847,18666,18667,0,18667,
1994-11-24,18877,18877,18689,18701,0,18701,
1994-11-22,19052,19052,18905,18963,0,18963,
1994-11-21,19310,19315,19122,19122,0,19122,
1994-11-18,19330,19332,19199,19303,0,19303,
1994-11-17,19299,19373,19277,19337,0,19337,
1994-11-16,19399,19444,19252,19307,0,19307,
1994-11-15,19315,19433,19315,19392,0,19392,
1994-11-14,19246,19299,19116,19261,0,19261,
1994-11-11,19286,19288,19132,19284,0,19284,
1994-11-10,19454,19457,19238,19265,0,19265,
1994-11-09,19570,19654,19331,19424,0,19424,
1994-11-08,19637,19638,19544,19610,0,19610,
1994-11-07,19755,19755,19594,19619,0,19619,
1994-11-04,19800,19873,19769,19812,0,19812,
1994-11-02,19892,19892,19714,19751,0,19751,
1994-11-01,19929,19929,19837,19916,0,19916,
1994-10-31,19855,20000,19855,19990,0,19990,
1994-10-28,19832,19904,19726,19805,0,19805,
1994-10-27,19742,19920,19724,19796,0,19796,
1994-10-26,19732,19771,19706,19746,0,19746,
1994-10-25,19832,19832,19732,19732,0,19732,
1994-10-24,19909,19953,19831,19852,0,19852,
1994-10-21,19934,19934,19785,19899,0,19899,
1994-10-20,19875,19992,19875,19992,0,19992,
1994-10-19,20013,20023,19863,19869,0,19869,
1994-10-18,19965,20021,19947,19992,0,19992,
1994-10-17,19974,20055,19908,19958,0,19958,
1994-10-14,20107,20107,19964,19969,0,19969,
1994-10-13,20085,20177,20043,20149,0,20149,
1994-10-12,19861,20115,19847,20090,0,20090,
1994-10-11,19790,19895,19790,19821,0,19821,
1994-10-07,19690,19754,19690,19745,0,19745,
1994-10-06,19727,19745,19645,19655,0,19655,
1994-10-05,19536,19753,19488,19752,0,19752,
1994-10-04,19650,19652,19526,19569,0,19569,
1994-10-03,19580,19673,19571,19650,0,19650,
1994-09-30,19648,19719,19520,19564,0,19564,
1994-09-29,19559,19732,19559,19615,0,19615,
1994-09-28,19502,19614,19444,19508,0,19508,
1994-09-27,19807,19822,19414,19469,0,19469,
1994-09-26,19827,19922,19780,19814,0,19814,
1994-09-22,19908,19908,19760,19834,0,19834,
1994-09-21,19789,19962,19691,19885,0,19885,
1994-09-20,19602,19842,19602,19837,0,19837,
1994-09-19,19794,19794,19543,19554,0,19554,
1994-09-16,19948,19973,19795,19796,0,19796,
1994-09-14,20024,20041,19906,19919,0,19919,
1994-09-13,19926,20097,19826,20046,0,20046,
1994-09-12,19918,19973,19883,19917,0,19917,
1994-09-09,19967,20151,19853,19898,0,19898,
1994-09-08,20043,20108,19918,19918,0,19918,
1994-09-07,20364,20364,20024,20024,0,20024,
1994-09-06,20408,20530,20331,20394,0,20394,
1994-09-05,20645,20645,20396,20409,0,20409,
1994-09-02,20648,20676,20616,20658,0,20658,
1994-09-01,20634,20701,20618,20643,0,20643,
1994-08-31,20595,20629,20534,20629,0,20629,
1994-08-30,20592,20630,20504,20592,0,20592,
1994-08-29,20519,20723,20519,20600,0,20600,
1994-08-26,20458,20554,20416,20471,0,20471,
1994-08-25,20537,20603,20443,20443,0,20443,
1994-08-24,20347,20512,20312,20512,0,20512,
1994-08-23,20369,20503,20317,20381,0,20381,
1994-08-22,20536,20538,20380,20394,0,20394,
1994-08-19,20803,20803,20501,20513,0,20513,
1994-08-18,20831,20863,20772,20863,0,20863,
1994-08-17,20829,20876,20792,20825,0,20825,
1994-08-16,20657,20842,20657,20786,0,20786,
1994-08-15,20648,20747,20626,20626,0,20626,
1994-08-12,20825,20825,20643,20664,0,20664,
1994-08-11,20770,20845,20690,20821,0,20821,
1994-08-10,20597,20770,20585,20770,0,20770,
1994-08-09,20706,20775,20583,20590,0,20590,
1994-08-08,20526,20639,20502,20636,0,20636,
1994-08-05,20655,20681,20467,20522,0,20522,
1994-08-04,20611,20701,20565,20677,0,20677,
1994-08-03,20665,20729,20592,20633,0,20633,
1994-08-02,20339,20662,20339,20660,0,20660,
1994-08-01,20422,20424,20271,20271,0,20271,
1994-07-29,20320,20517,20318,20449,0,20449,
1994-07-28,20150,20263,19994,20248,0,20248,
1994-07-27,20333,20333,20104,20137,0,20137,
1994-07-26,20292,20391,20242,20345,0,20345,
1994-07-25,20427,20427,20224,20298,0,20298,
1994-07-22,20649,20674,20427,20463,0,20463,
1994-07-21,20768,20768,20609,20663,0,20663,
1994-07-20,20817,20872,20737,20781,0,20781,
1994-07-19,20754,20852,20736,20775,0,20775,
1994-07-18,20743,20816,20688,20718,0,20718,
1994-07-15,20775,20878,20718,20770,0,20770,
1994-07-14,20565,20780,20565,20718,0,20718,
1994-07-13,20395,20559,20369,20540,0,20540,
1994-07-12,20412,20419,20294,20400,0,20400,
1994-07-11,20468,20535,20369,20473,0,20473,
1994-07-08,20642,20692,20440,20526,0,20526,
1994-07-07,20666,20724,20594,20620,0,20620,
1994-07-06,20847,20879,20627,20629,0,20629,
1994-07-05,20650,20908,20650,20834,0,20834,
1994-07-04,20599,20703,20573,20632,0,20632,
1994-07-01,20618,20618,20275,20543,0,20543,
1994-06-30,20418,20684,20246,20644,0,20644,
1994-06-29,20599,20599,20420,20481,0,20481,
1994-06-28,20356,20733,20356,20639,0,20639,
